-1.215468290874389901e+00,6.086737940931350010e+00,4.860727844918073082e+00,-4.026896669646604643e+00,8.942202977175874423e+00
-1.920982649096204087e+00,-7.340776075684707358e-02,4.860727844918073082e+00,-4.026896669646604643e+00,8.942202977175874423e+00
-1.920982649096204087e+00,-2.252656039850478464e+00,4.860727844918073082e+00,-4.026896669646604643e+00,8.942202977175874423e+00
-1.920982649096204087e+00,-2.252656039850478464e+00,-4.407350682206895520e+00,-4.026896669646604643e+00,8.233488003256672627e+00
-2.703255897142430975e+00,-3.080228403991361219e+00,-4.407350682206895520e+00,-4.026896669646604643e+00,6.602610797254571118e+00
-2.709113963940413150e+00,-3.080228403991361219e+00,-4.407350682206895520e+00,-4.026896669646604643e+00,1.897584254090424194e+00
-2.709113963940413150e+00,-3.080228403991361219e+00,-4.407350682206895520e+00,-4.026896669646604643e+00,1.897584254090424194e+00
-2.709113963940413150e+00,-3.080228403991361219e+00,-4.407350682206895520e+00,-4.026896669646604643e+00,8.996260991960307596e-01
-2.709113963940413150e+00,-3.080228403991361219e+00,-4.407350682206895520e+00,-4.026896669646604643e+00,8.996260991960307596e-01
-2.709113963940413150e+00,-3.080228403991361219e+00,-4.407350682206895520e+00,-4.026896669646604643e+00,8.996260991960307596e-01
-2.709113963940413150e+00,-3.080228403991361219e+00,-4.407350682206895520e+00,-4.026896669646604643e+00,8.996260991960307596e-01
-2.709113963940413150e+00,-3.080228403991361219e+00,-4.407350682206895520e+00,-4.026896669646604643e+00,8.996260991960307596e-01
-5.497720517797148432e+00,-3.080228403991361219e+00,-4.407350682206895520e+00,-4.026896669646604643e+00,8.996260991960307596e-01
-5.497720517797148432e+00,-3.988276349933684184e+00,-4.407350682206895520e+00,-4.026896669646604643e+00,8.996260991960307596e-01
-5.497720517797148432e+00,-3.988276349933684184e+00,-4.407350682206895520e+00,-4.026896669646604643e+00,8.996260991960307596e-01
-5.497720517797148432e+00,-3.988276349933684184e+00,-4.407350682206895520e+00,-4.026896669646604643e+00,8.996260991960307596e-01
-5.497720517797148432e+00,-3.988276349933684184e+00,-4.407350682206895520e+00,-4.026896669646604643e+00,-1.987735148678299035e-01
-5.497720517797148432e+00,-3.988276349933684184e+00,-4.407350682206895520e+00,-4.026896669646604643e+00,-1.987735148678299035e-01
-5.497720517797148432e+00,-3.988276349933684184e+00,-4.407350682206895520e+00,-4.026896669646604643e+00,-1.987735148678299035e-01
-5.497720517797148432e+00,-3.988276349933684184e+00,-4.407350682206895520e+00,-4.026896669646604643e+00,-1.987735148678299035e-01
-5.497720517797148432e+00,-5.319416558959487062e+00,-4.407350682206895520e+00,-4.026896669646604643e+00,-1.987735148678299035e-01
-5.497720517797148432e+00,-5.319416558959487062e+00,-4.407350682206895520e+00,-4.026896669646604643e+00,-1.987735148678299035e-01
-5.497720517797148432e+00,-5.319416558959487062e+00,-4.407350682206895520e+00,-4.026896669646604643e+00,-1.987735148678299035e-01
-5.497720517797148432e+00,-6.357562911964763863e+00,-4.407350682206895520e+00,-4.026896669646604643e+00,-1.987735148678299035e-01
-5.497720517797148432e+00,-6.357562911964763863e+00,-4.407350682206895520e+00,-4.026896669646604643e+00,-4.029838611706321738e-01
-5.497720517797148432e+00,-6.357562911964763863e+00,-4.407350682206895520e+00,-4.026896669646604643e+00,-4.010947154054403718e+00
-5.497720517797148432e+00,-6.357562911964763863e+00,-4.407350682206895520e+00,-4.026896669646604643e+00,-4.010947154054403718e+00
-5.497720517797148432e+00,-6.357562911964763863e+00,-5.547786208686648735e+00,-4.026896669646604643e+00,-4.010947154054403718e+00
-5.497720517797148432e+00,-6.357562911964763863e+00,-5.547786208686648735e+00,-4.026896669646604643e+00,-4.010947154054403718e+00
-5.497720517797148432e+00,-6.357562911964763863e+00,-5.547786208686648735e+00,-4.026896669646604643e+00,-4.010947154054403718e+00
-5.497720517797148432e+00,-6.357562911964763863e+00,-5.547786208686648735e+00,-4.026896669646604643e+00,-4.010947154054403718e+00
-5.497720517797148432e+00,-6.357562911964763863e+00,-5.547786208686648735e+00,-4.026896669646604643e+00,-4.010947154054403718e+00
-5.497720517797148432e+00,-6.357562911964763863e+00,-5.547786208686648735e+00,-4.026896669646604643e+00,-4.010947154054403718e+00
-5.497720517797148432e+00,-6.357562911964763863e+00,-5.547786208686648735e+00,-4.026896669646604643e+00,-4.010947154054403718e+00
-5.497720517797148432e+00,-6.357562911964763863e+00,-5.821815135165986810e+00,-4.026896669646604643e+00,-4.010947154054403718e+00
-5.497720517797148432e+00,-1.099979758186187517e+01,-5.821815135165986810e+00,-4.026896669646604643e+00,-4.010947154054403718e+00
-5.497720517797148432e+00,-1.099979758186187517e+01,-5.821815135165986810e+00,-4.026896669646604643e+00,-6.411554159249478246e+00
-5.497720517797148432e+00,-1.099979758186187517e+01,-5.821815135165986810e+00,-4.026896669646604643e+00,-6.411554159249478246e+00
-7.210714486505359844e+00,-1.099979758186187517e+01,-6.096464096869740779e+00,-4.026896669646604643e+00,-6.411554159249478246e+00
-7.210714486505359844e+00,-1.099979758186187517e+01,-6.096464096869740779e+00,-4.026896669646604643e+00,-6.411554159249478246e+00
