-2.813646734746728592e-02,-1.049975472345050065e+00,-4.505450600660981242e-01,-5.981578731492984247e+00,4.903616322081040813e-01
-1.701595830747623106e-01,-1.049975472345050065e+00,-4.579484993333524656e-01,-5.981578731492984247e+00,4.903616322081040813e-01
-1.701595830747623106e-01,-1.049975472345050065e+00,-4.692435358980993620e-01,-9.677376863565102738e+00,4.903616322081040813e-01
-1.701595830747623106e-01,-1.049975472345050065e+00,-4.692435358980993620e-01,-1.033730865024683609e+01,1.458060076397275084e-01
-1.701595830747623106e-01,-1.049975472345050065e+00,-5.479400092962330993e-01,-1.035874511043687818e+01,1.458060076397275084e-01
-1.701595830747623106e-01,-1.049975472345050065e+00,-5.479400092962330993e-01,-1.073039990233915120e+01,1.458060076397275084e-01
-1.701595830747623106e-01,-1.049975472345050065e+00,-5.479400092962330993e-01,-1.073039990233915120e+01,1.233982431494184961e-01
-4.591318802364748874e-01,-1.049975472345050065e+00,-5.479400092962330993e-01,-1.073039990233915120e+01,1.233982431494184961e-01
-4.591318802364748874e-01,-1.049975472345050065e+00,-5.479400092962330993e-01,-1.073039990233915120e+01,1.233982431494184961e-01
-4.591318802364748874e-01,-1.163974947211931399e+00,-5.532872766071242898e-01,-1.180932485002928090e+01,1.233982431494184961e-01
-8.629974899831964752e-01,-1.224947500809311585e+00,-5.532872766071242898e-01,-1.180932485002928090e+01,1.233982431494184961e-01
-8.629974899831964752e-01,-1.224947500809311585e+00,-5.532872766071242898e-01,-1.180932485002928090e+01,1.233982431494184961e-01
-8.629974899831964752e-01,-1.224947500809311585e+00,-5.532872766071242898e-01,-1.219212910626116120e+01,-8.906583535392293971e-01
-8.629974899831964752e-01,-1.224947500809311585e+00,-5.532872766071242898e-01,-1.253323950360478278e+01,-8.906583535392293971e-01
-8.629974899831964752e-01,-2.590919196621541687e+00,-5.532872766071242898e-01,-1.253323950360478278e+01,-2.118530062305339801e+00
-8.629974899831964752e-01,-2.590919196621541687e+00,-5.532872766071242898e-01,-1.253323950360478278e+01,-2.118530062305339801e+00
-8.629974899831964752e-01,-2.636019059361282668e+00,-5.532872766071242898e-01,-1.253323950360478278e+01,-2.678153964188324743e+00
-8.629974899831964752e-01,-2.636019059361282668e+00,-5.532872766071242898e-01,-1.368441471695860656e+01,-2.678153964188324743e+00
-8.629974899831964752e-01,-2.636019059361282668e+00,-5.609031311400040076e-01,-1.368441471695860656e+01,-2.678153964188324743e+00
-8.629974899831964752e-01,-2.636019059361282668e+00,-5.609031311400040076e-01,-1.368441471695860656e+01,-2.678153964188324743e+00
-8.629974899831964752e-01,-2.636019059361282668e+00,-5.609031311400040076e-01,-1.368441471695860656e+01,-5.748785147591449096e+00
-8.629974899831964752e-01,-2.636019059361282668e+00,-6.155810064620812483e-01,-1.381177996995473123e+01,-5.748785147591449096e+00
-8.629974899831964752e-01,-2.959878801542791038e+00,-6.155810064620812483e-01,-1.438480219918630532e+01,-6.137495453615624541e+00
-8.629974899831964752e-01,-2.959878801542791038e+00,-6.155810064620812483e-01,-1.498929200592392519e+01,-6.137495453615624541e+00
-8.629974899831964752e-01,-3.060712279726157004e+00,-6.155810064620812483e-01,-1.498929200592392519e+01,-7.123679715675724111e+00
-8.629974899831964752e-01,-3.060712279726157004e+00,-6.309091538429334456e-01,-1.498929200592392519e+01,-7.123679715675724111e+00
-8.629974899831964752e-01,-3.060712279726157004e+00,-6.309091538429334456e-01,-1.498929200592392519e+01,-7.123679715675724111e+00
-8.629974899831964752e-01,-3.060712279726157004e+00,-6.309091538429334456e-01,-1.498929200592392519e+01,-7.123679715675724111e+00
-8.629974899831964752e-01,-3.183278519636670190e+00,-6.309091538429334456e-01,-1.498929200592392519e+01,-7.123679715675724111e+00
-8.629974899831964752e-01,-3.183278519636670190e+00,-6.309091538429334456e-01,-1.498929200592392519e+01,-7.123679715675724111e+00
-8.629974899831964752e-01,-3.183278519636670190e+00,-6.309091538429334456e-01,-1.498929200592392519e+01,-7.123679715675724111e+00
-8.629974899831964752e-01,-3.183278519636670190e+00,-8.213941885704518775e-01,-1.498929200592392519e+01,-7.123679715675724111e+00
-8.629974899831964752e-01,-3.183278519636670190e+00,-8.213941885704518775e-01,-1.498929200592392519e+01,-7.123679715675724111e+00
-8.629974899831964752e-01,-3.183278519636670190e+00,-8.213941885704518775e-01,-1.498929200592392519e+01,-7.123679715675724111e+00
-8.629974899831964752e-01,-3.183278519636670190e+00,-8.213941885704518775e-01,-1.498929200592392519e+01,-7.123679715675724111e+00
-8.629974899831964752e-01,-3.460830837362135703e+00,-8.213941885704518775e-01,-1.498929200592392519e+01,-7.123679715675724111e+00
-8.629974899831964752e-01,-3.460830837362135703e+00,-8.213941885704518775e-01,-1.498929200592392519e+01,-8.446511647226405017e+00
-8.629974899831964752e-01,-3.460830837362135703e+00,-8.306207633359539155e-01,-1.498929200592392519e+01,-8.446511647226405017e+00
-8.629974899831964752e-01,-3.460830837362135703e+00,-8.306207633359539155e-01,-1.498929200592392519e+01,-8.446511647226405017e+00
-8.629974899831964752e-01,-3.460830837362135703e+00,-8.769901286684087527e-01,-1.498929200592392519e+01,-8.446511647226405017e+00
